source,listing_id,district,lat,lon,property_type_ar,property_type_en,price_sar,area_sqm,price_per_sqm,bedrooms,bathrooms,age_years,listing_date,url
haraj,11160011233,العزيزية,,,Land,plot,1044000.0,435.0,2400.0,,,,2025-06-11,https://haraj.com.sa/11160011233/للبيع_ارض_سكنية_بحي_العزيزية_مساحتها_435م/
haraj,11178648892,السويدي,24.5940725,46.671463,Villa,villa,2000000.0,450.0,4444.44,14,,10,2026-04-13,https://haraj.com.sa/11178648892/فرصة_مميزة_للبيع_فيلا_في_حي_السويديالرياض/
haraj,11175105570,سلطانة,24.602621852352,46.696659082325,فلة,villa,1450000.0,543.0,2670.35,10,,,2026-02-09,https://haraj.com.sa/11175105570/للبيع_فلة_بحي_سلطانة_غرب_الرياض/
haraj,11174773684,سلطانة,24.601831467219,46.686439574622,فيلا,villa,1500000.0,554.0,2707.58,10,,,2026-02-04,https://haraj.com.sa/11174773684/فرصه_فيلا_للبيع_بحي_سلطانه_مساحه_554_متر/
haraj,11172390703,الدريهمية,24.594900233004,46.69524991894,مكتب,villa,3700.0,5000.0,0.74,150,,0,2025-12-28,https://haraj.com.sa/11172390703/ايجار/
haraj,11168312240,Sultanah,24.60398090104,46.69176410216,Villa,villa,1200000.0,284.0,4225.35,9,,,2025-10-22,https://haraj.com.sa/11168312240/فيلا_للبيع_بحي_سلطانة_بحد_مميز/
haraj,11167782018,المونسية,24.829520135843,46.754788357306,فيلا,villa,2000000.0,310.0,6451.61,4,,0,2025-10-14,https://haraj.com.sa/11167782018/للبيع_فلل_سكنية_بالرياض_حي_المونسية_637/
haraj,11167750997,السويدي,24.583087387158,46.657331136146,Floor,villa,895000.0,177.23,5049.94,5,,0,2025-10-14,https://haraj.com.sa/11167750997/تاون_هاوس_فاخر_للبيع_السعر_790/
haraj,11179046628,**,24.876107627608,46.61529526457,Land,plot,12000.0,885.92,13.55,,,,2026-04-19,https://haraj.com.sa/11179046628/ارض_تجارية_حي_العارض_الرياض/
haraj,11172184261,المشرق,25.012099941426,47.035414987999,ارض,plot,38.5,915.3,0.04,,,,2025-12-24,https://haraj.com.sa/11172184261/ارض_للايجار_في_منح_شرق_الرياض/
haraj,11170834986,الخير,25.107856758065,46.40629108871,,plot,553535.99,357.11999511719,1550.0,,,,2025-12-02,https://haraj.com.sa/11170834986/ارض_للبيع_حي_الخير/
haraj,11155511492,قرطبة,,,Land,plot,7140000.0,1020.0,7000.0,,,,2025-03-24,https://haraj.com.sa/11155511492/ارض_للبيع_مقام_على_مركز_صيانة_من_المالك_مباشرة_حي_المنار/
haraj,11178277810,السويدي الغربي,24.585737242627,46.620530911931,فيلا,villa,1000000.0,310.0,3225.81,10,,,2026-04-07,https://haraj.com.sa/11178277810/فيلا_سكنية_للبيعدورين_مفصولةكاش_فقط/
haraj,11177918453,السويدي الغربي,24.562398983034,46.634707191332,فيلا,villa,4000000.0,900.0,4444.44,16,,,2026-04-01,https://haraj.com.sa/11177918453/فيلا_للبيع_الرياض_حي_السويدي_الغربي/
haraj,11176162985,السويدي الغربي,18.358824352398,42.741234710543,Villa,villa,900000.0,307.04,2931.21,7,,,2026-02-26,https://haraj.com.sa/11176162985/فيلا_للبيع/
haraj,11174014152,السويدي الغربي,24.853693907768,46.745595330464,فيلا,villa,4000000.0,400.0,10000.0,5,,0,2026-01-23,https://haraj.com.sa/11174014152/فيلا_للبيع_حي_سدره/
haraj,11166981529,السويدي الغربي,,,Villa,villa,2100000.0,625.0,3360.0,12,,,2025-10-02,https://haraj.com.sa/11166981529/للبيع_بيت_بالسويدي_الغربي/
haraj,11166726463,بدر,,,Villa,villa,934000.0,290.0,3220.69,8,,,2025-09-28,https://haraj.com.sa/11166726463/فيلا_للبيع_حي_بدر_النموذجي/
haraj,11164149144,شبرا,,,Villa,villa,1600000.0,400.0,4000.0,15,,,2025-08-18,https://haraj.com.sa/11164149144/للبيع_فيلا_دورين_درج_صاله_السويدي_الغربي/
haraj,11180539962,القادسية,24.817187475834,46.807255792722,ارض,plot,6000.0,975.0,6.15,,,,2026-05-13,https://haraj.com.sa/11180539962/ارض_تجاريه_للبيع_بحي_القادسية/
haraj,11178225287,القادسية,24.818897901432,46.803022808424,Land,plot,316.01,5063.28,0.06,,,,2026-04-06,https://haraj.com.sa/11178225287/للبيع_أو_الإيجار_أرض_قائم_عليها_مجمع_تجاري/
haraj,11175929923,الحزم,24.530281871494,46.639190595346,Villa,villa,1400000.0,250.0,5600.0,6,,,2026-02-22,https://haraj.com.sa/11175929923/دبلكس_مساحته_250_للبيع_او_الايجار/
haraj,11172348781,القادسية,24.817928554124,46.83846683373,ارض,plot,4295.09,437.5,9.82,,,,2025-12-27,https://haraj.com.sa/11172348781/ارض_سكنية_للبيع_حي_القادسية_الرياض/
haraj,11169041200,Qarih Dirab,24.424696936769,46.52489860351,Land,plot,5103000.0,3402.0,1500.0,,,,2025-11-03,https://haraj.com.sa/11169041200/ارض_تجارية_للبيع/
haraj,11168137001,القادسية,24.81200412142,46.827378299117,Land,plot,2160000.0,480.0,4500.0,,,,2025-10-20,https://haraj.com.sa/11168137001/ارض_سكنيه_في_القادسيه_في_الرياض/
haraj,11165077211,المرجان,,,Land,plot,594022.0,270.01,2200.0,,,,2025-09-02,https://haraj.com.sa/11165077211/للبيع_اراضي_في_العقاريه_بارك/
haraj,11180283309,الربيع,24.79863723559,46.669516829294,فيلا,villa,5800000.0,567.0,10229.28,8,,,2026-05-09,https://haraj.com.sa/11180283309/للبيع_فيلا_في_حي_الربيع/
haraj,11180282470,السويدي الغربي,24.585395835033,46.620695673799,فيلا,villa,2150000.0,600.0,3583.33,8,,,2026-05-09,https://haraj.com.sa/11180282470/للبيع_فيلا_في_حي_السويدي/
haraj,11180163490,البحيرات,21.811727316706,39.0,فيلا,villa,4500000.0,896.0,5022.32,7,,,2026-05-07,https://haraj.com.sa/11180163490/فيلا_900_متر_شارعين_المثلث_الذهبي_قريبة_جداً_من_الشاطئ/
haraj,11179880090,العليا,24.679670788038,46.694708638587,فيلا,villa,4500000.0,560.0,8035.71,13,,,2026-05-03,https://haraj.com.sa/11179880090/للبيع_فله_قديمة_في_حي_العليا_560م/
haraj,11173652399,العليا,24.690787475769,46.691697595369,Villa,villa,3150000.0,230.0,13695.65,3,,0,2026-01-17,https://haraj.com.sa/11173652399/دوبلكس_فاخر_للبيع_بحي_العليا/
haraj,11172943094,الجنادرية,24.909841348997,46.949656283734,Apartment,apartment,570000.0,173.49,3285.49,4,,0,2026-01-06,https://haraj.com.sa/11172943094/شقة_للبيع_في_فيلا/
haraj,11159317623,العليا,,,Villa,villa,5000000.0,520.0,9615.38,5,,,2025-05-28,https://haraj.com.sa/11159317623/فله_بسعر_ارض_في_العليا/
haraj,11178034502,الصفا,24.667257168108,46.780182582859,Land,plot,5950.0,312.5,19.04,,,,2026-04-03,https://haraj.com.sa/11178034502/ارض_سكنية_للبيع_بحي_الصفا/
haraj,11176578380,الفيحاء,24.364420569493,46.327840319224,Land,plot,16.0,4500.0,0.0,,,,2026-03-06,https://haraj.com.sa/11176578380/للايجار_ارض_في_الحنيه/
haraj,11175541956,الفيحاء,24.69678272458,46.69311179086,Land,plot,7500.0,631.53,11.88,,,,2026-02-16,https://haraj.com.sa/11175541956/للبيع_ارض_سكنيه_حي_الفيحاء_مساحه_600م_شارع_15متر_تقسم_فلتين/
haraj,11175463674,ظهرة لبن,24.606238201526,46.514748935361,Land,plot,2700000.0,600.0,4500.0,,,,2026-02-14,https://haraj.com.sa/11175463674/ارض_فرصة_استثمارية_مميزة_أرض_تجارية_بحي_لبن/
haraj,11173305188,الربوة,24.676739122517,46.764167610261,ارض,plot,5500.0,300.0,18.33,,,,2026-01-12,https://haraj.com.sa/11173305188/ارض_سكنية_للبيع_بحي_الربوه/
haraj,11172667914,الفيحاء,24.686130305979,46.808149244163,Land,plot,3300000.0,600.0,5500.0,,,,2026-01-01,https://haraj.com.sa/11172667914/فرصة_استثمارية_وسكنية_فيلا_على_شارع_تجاري_للبيع_حي_الفيحاء/
haraj,11166126386,الفيحاء,,,ارض,plot,8160000.0,1360.0,6000.0,1,,,2025-09-18,https://haraj.com.sa/11166126386/عمارة_تجارية_سكنيةمؤجرة_بالكامل_بسعر_أرض_/
haraj,11166124970,جرير,,,ارض,plot,900000.0,360.0,2500.0,,,,2025-09-18,https://haraj.com.sa/11166124970/ارض_للبيع_في_مخطط_الخير/
haraj,11166101645,الفيحاء,,,ارض,plot,11097600000.0,1360.0,8160000.0,1,,,2025-09-18,https://haraj.com.sa/11166101645/أرض_تجارية_سكنية_للبيع/
haraj,11180278946,حطين,24.763156702825,46.608504940168,Land,plot,22000.0,360.0,61.11,,,,2026-05-09,https://haraj.com.sa/11180278946/فيلا_بقيمة_ارض_حطين/
haraj,11179898924,الملز,24.675716050465,46.742845161915,فيلا,villa,2700000.0,450.0,6000.0,5,,,2026-05-03,https://haraj.com.sa/11179898924/للبيع_فيلا_في_حي_الملز/
haraj,11179854167,حطين,24.773473662245,46.579920977395,فيلا,villa,6000000.0,360.0,16666.67,13,,,2026-05-02,https://haraj.com.sa/11179854167/للبيع_فيلا_حطين/
haraj,11179003530,حطين,24.774941966144,46.609470167263,Villa,villa,10000000.0,900.0,11111.11,5,,,2026-04-18,https://haraj.com.sa/11179003530/معلومات_الفيلا_حي_حطين_بالرياضالمساحة_900_م_عمر_الفي/
haraj,11177865866,حطين,24.774936264898,46.609470873009,Villa,villa,10000000.0,900.0,11111.11,5,,,2026-03-31,https://haraj.com.sa/11177865866/فلة_فاخرة_بحي_حطين_للبيع_مساحة_900_م2_بناء_شخصي/
haraj,11174858333,الحزم,24.530891831267,46.635173837432,Villa,villa,1000000.0,220.0,4545.45,5,,,2026-02-05,https://haraj.com.sa/11174858333/للبيع_فله_دبلكس_في_حي_الحزم/
haraj,11173920316,حطين,24.761008696518,46.619582328444,Villa,villa,10000000.0,875.0,11428.57,7,,,2026-01-21,https://haraj.com.sa/11173920316/للبيع_فيلا_حي_حطين_الموسي_مستخدمة_875/
haraj,11170927139,Hittin,24.773173483224,46.611370147277,Villa,villa,4500000.0,420.0,10714.29,7,,,2025-12-03,https://haraj.com.sa/11170927139/فيلا_بغاية_الروعه_للبيع_حطين_شمال_الرياض/
haraj,11168163059,Al Arid,24.844812970241,46.628293894653,Villa,villa,3300000.0,250.0,13200.0,6,,0,2025-10-20,https://haraj.com.sa/11168163059/فيلا_مميزة_للبيع_في_حي_العرض_بالرياض/
haraj,11167847124,Hittin,24.743974493248,46.588856337066,Villa,villa,10000000.0,546.0,18315.02,5,,,2025-10-15,https://haraj.com.sa/11167847124/للبيع_فيلا_بحطين_ثغر/
haraj,11180479689,الياسمين,24.82054464849,46.631343025926,فيلا,villa,4000000.0,390.0,10256.41,8,,,2026-05-12,https://haraj.com.sa/11180479689/فيلا_390_متر_3_ادوار_4_مليون/
haraj,11177634414,البطين,27.222049148125,42.175003859474,ارض,plot,3.26,1532000.0,0.0,,,,2026-03-27,https://haraj.com.sa/11177634414/مزرعه_للبيع_في_البطين_شمال_بريده/
haraj,11174687954,الياسمين,24.825962337952,46.655110605693,Land,plot,11000.0,750.0,14.67,,,,2026-02-03,https://haraj.com.sa/11174687954/أرض_في_الياسمين_قائم_عليها_فلة_عظم/
haraj,11174653531,الياسمين,26.222365483642,43.899342010857,ارض,plot,290.0,330.0,0.88,,,,2026-02-02,https://haraj.com.sa/11174653531/للبيع_ارض_في_بريدة_حي_الغماس/
haraj,11180563895,الملك فهد,24.734907679003,46.665951374566,فيلا,villa,5500000.0,475.0,11578.95,12,,,2026-05-14,https://haraj.com.sa/11180563895/فيلا/
haraj,11180235060,الربيع,24.803918906488,46.665613902548,فيلا,villa,4350000.0,342.0,12719.3,8,,0,2026-05-08,https://haraj.com.sa/11180235060/فيلا_فاخرة_مع_مسبح_للبيع_بحي_الربيع/
haraj,11177755478,الملك فهد,24.735071295255,46.673353592558,فيلا,villa,4700000.0,600.0,7833.33,13,,,2026-03-29,https://haraj.com.sa/11177755478/فيلا_للبيع_في_حي_الملك_فهد/
haraj,11176264845,الملك فهد,24.731802035684,46.669990184648,Villa,villa,3500000.0,480.0,7291.67,7,,,2026-02-28,https://haraj.com.sa/11176264845/للبيع_فيلا_دور_ودور_وملحق_حي_الملك_فهد/
haraj,11169479408,النرجس,24.85204964932,46.658224007481,Villa,villa,4400000.0,312.5,14080.0,4,,0,2025-11-10,https://haraj.com.sa/11169479408/فيلا_للبيع_حي_النرجس/
haraj,11178612920,الحمراء,24.766175638063,46.737700079829,Land,plot,6500.0,1173.0,5.54,,,,2026-04-12,https://haraj.com.sa/11178612920/للبيع_أرض_سكنية_في_الحمراء_الغربية_قريبة_من_الدايري_الشرقي/
haraj,11176891332,الاندلس,24.741002571169,46.789305574013,Villa,villa,7500000.0,1250.0,6000.0,5,,,2026-03-11,https://haraj.com.sa/11176891332/ارض/
haraj,11175535381,الحمراء,24.900697999042,46.637536781812,ارض,plot,5300.0,500.0,10.6,,,,2026-02-15,https://haraj.com.sa/11175535381/للبيع_ارض_سكنيه_حي_الحمراء_مساحه_500م_زاوية_شارع_20_و_15/
haraj,11175115985,الحائر,24.422295940668,46.837307784565,ارض,plot,700.0,3600.0,0.19,,,,2026-02-09,https://haraj.com.sa/11175115985/للبيع_ارض_تجارية_تقع_على_طريق_الحائر_الرئيسي/
haraj,11173118274,الحمراء,24.339889431268,4.0,Land,plot,337.0,1188.0,0.28,,,,2026-01-09,https://haraj.com.sa/11173118274/ارض_للبيع_في_مركز_الجله_وتبراك/
haraj,11166859357,الجنادرية,,,Land,plot,1800000.0,600.0,3000.0,,,,2025-09-30,https://haraj.com.sa/11166859357/ارض_للبيع_سكني_تجاري_صيدة/
haraj,11164799007,الحمراء,,,Land,plot,900000.0,375.0,2400.0,,,,2025-08-28,https://haraj.com.sa/11164799007/ارض_للبيع_بحي_الخير/
haraj,11180118566,الرمال,24.929489898948,46.810375812376,فيلا,villa,2250000.0,310.0,7258.06,4,,0,2026-05-06,https://haraj.com.sa/11180118566/فيلا_الرمال_مساحة_310/
haraj,11180078879,القيروان,24.829984324405,46.598998260556,فيلا,villa,3000000.0,376.0,7978.72,6,,0,2026-05-06,https://haraj.com.sa/11180078879/للبيع_دبلوكس_زاوية_القيراون_الرياض/
haraj,11180054993,القيروان,24.828906559892,46.577383647751,فيلا,villa,6500000.0,390.0,16666.67,4,,,2026-05-05,https://haraj.com.sa/11180054993/فيلا_حي_القيروان_390_متر/
haraj,11179988411,الفاروق,24.655942111615,46.776385233802,فيلا,villa,3000000.0,425.0,7058.82,6,,0,2026-05-04,https://haraj.com.sa/11179988411/فلل_للبيع_حي_الفاروق_كود_348/
haraj,11174698852,القيروان,24.831104933322,46.564317331987,فيلا,villa,6000000.0,405.0,14814.81,14,,0,2026-02-03,https://haraj.com.sa/11174698852/للبيع_فله_القيروان_شقهجديدة/
haraj,11170390856,Tuwaiq,24.556899831318,46.512385490002,Villa,villa,950000.0,263.47,3605.72,5,,0,2025-11-25,https://haraj.com.sa/11170390856/فيلا_للبيع_حي_الموسى/
haraj,11168767532,Al Qirawan,24.824492723655,46.590605962405,Villa,villa,2400000.0,200.0,12000.0,5,,,2025-10-30,https://haraj.com.sa/11168767532/للبيع_فيلا_حي_القيروان/
haraj,11179990346,ظهرة البديعة,24.60105918884,46.648122110877,ارض,plot,3000.0,896.0,3.35,,,,2026-05-04,https://haraj.com.sa/11179990346/أرض_مسورة_للبيع/
haraj,11179831849,ظهرة البديعة,24.589466667171,46.64352491144,ارض,plot,2400.0,375.0,6.4,,,,2026-05-02,https://haraj.com.sa/11179831849/ارض_للبيع_بظهرة_البديعة/
haraj,11179594982,ظهرة البديعة,24.589571134815,46.643740458612,ارض,plot,2400.0,375.0,6.4,,,,2026-04-28,https://haraj.com.sa/11179594982/للبيع_قطعة_ارض_مقام_عليها_استراحه_في_ظهرة_البديعه/
haraj,11176718164,ظهرة البديعة,26.317500076838,43.668565590071,Land,plot,500.0,520.0,0.96,,,,2026-03-08,https://haraj.com.sa/11176718164/ارض_القصيم_الضلفعة_منطقة_البكيرية/
haraj,11176712818,ظهرة البديعة,24.394860710469,45.799286244635,Land,plot,250000.0,600.0,416.67,,,0,2026-03-08,https://haraj.com.sa/11176712818/ارض_في_الجله/
haraj,11176080023,الندى,24.798608407423,46.686092531338,Land,plot,8000.0,750.0,10.67,,,,2026-02-25,https://haraj.com.sa/11176080023/أرض_للبيع_بحي_الندى/
haraj,11176024864,عريض,24.465015987524,46.782639553369,Land,plot,900.0,450.0,2.0,,,,2026-02-24,https://haraj.com.sa/11176024864/أرض_للبيع_بحي_عريض_جنوب_الرياض/
haraj,11179044291,الربيع,24.800337071534,46.65885068987,فيلا,villa,15729000.0,1572.9,10000.0,12,,,2026-04-19,https://haraj.com.sa/11179044291/قصر_فاخر_حي_الربيع_الرياض/
haraj,11178003394,الخير,25.043535153769,46.426256620538,Villa,villa,2750000.0,500.0,5500.0,15,,0,2026-04-02,https://haraj.com.sa/11178003394/للبيع_فله_مميزه_جديده_قبل_الشعيب_مخطط_الخير_شمال_الرياض/
haraj,11176071426,الملك عبدالعزيز,25.92104448857,45.393127842084,فيلا,villa,740000.0,315.0,2349.21,7,,0,2026-02-25,https://haraj.com.sa/11176071426/للبيع_فلة_جديدة_المجمعة_المستقبل/
haraj,11175134607,الدار البيضاء,24.574342636148,46.787772860563,فيلا,villa,1700000.0,690.0,2463.77,5,,,2026-02-09,https://haraj.com.sa/11175134607/للبيع_فله_بالعزيزيه_دورين_وشقه_مساحتها_690م_على_شارع_20م/
haraj,11174300507,الملك عبدالعزيز,24.705729061361,46.743114068004,Villa,villa,4500000.0,359.95,12501.74,4,,,2026-01-28,https://haraj.com.sa/11174300507/للبيع_فيلا_فاخره_بحي_الملك_عبدالعزيز/
haraj,11180423687,الربوة,24.694154839671,46.759339738928,ارض,plot,6500.0,360.0,18.06,,,,2026-05-11,https://haraj.com.sa/11180423687/للبيه_أرض_سكنية_في_حي_الربوة/
haraj,11179520623,ديراب,24.512332080367,46.638369892866,Land,plot,5000.0,1695.53,2.95,,,,2026-04-27,https://haraj.com.sa/11179520623/ارض_للبيع/
haraj,11159523197,الربوة,,,Land,plot,2691042.75,445.0,6047.29,,,,2025-06-01,https://haraj.com.sa/11159523197/أرض_للبيع_في_حي_الربوة/
haraj,11180683479,السليمانية,24.682827376269,46.706266267274,Villa,villa,6500000.0,625.0,10400.0,6,,,2026-05-16,https://haraj.com.sa/11180683479/للبيع_فيلا_بحي_السليمانيه/
haraj,11180022124,النرجس,24.901919921111,46.637182987838,فيلا,villa,4000000.0,336.0,11904.76,5,,4,2026-05-05,https://haraj.com.sa/11180022124/فيلا_للبيع_حي_النرجس_شمال_طريق_الملك_سلمان/
haraj,11174525887,السليمانية,24.696701261278,46.708322662538,فيلا,villa,3500000.0,400.0,8750.0,7,,,2026-01-31,https://haraj.com.sa/11174525887/فيلا_للبيع_حي_السلمانية/
haraj,11171944502,السليمانية,24.707601725639,46.70330096327,Villa,villa,6000000.0,400.0,15000.0,6,,,2025-12-20,https://haraj.com.sa/11171944502/فلتين_دوبلكس_400م/
haraj,11163624877,السعادة,,,Villa,villa,3.0,400.0,0.01,20,,,2025-08-10,https://haraj.com.sa/11163624877/فيلا_دور_3_شقق_بالرياض/
haraj,11177870237,السويدي الغربي,24.562398983034,46.634707191332,Villa,villa,4000000.0,900.0,4444.44,12,,,2026-03-31,https://haraj.com.sa/11177870237/فله_على_ثلاث_شوارع_900متر_حي_السويدي_الغربي/
haraj,11177750965,السويدي الغربي,24.577411965436,46.606509249531,Building,building,16500000.0,3300.0,5000.0,20,,,2026-03-29,https://haraj.com.sa/11177750965/ارض_على_شارع_المدينه_للبيع/
haraj,11177709539,المهدية,24.652033675414,46.518111781389,Land,plot,5220000.0,900.0,5800.0,,,,2026-03-28,https://haraj.com.sa/11177709539/أرض_تجارية_فرصة_حقيقية_في_حي_المهدية/
haraj,11176458299,السويدي الغربي,24.566576576527,46.626661652325,Land,plot,100.0,300.0,0.33,,,,2026-03-04,https://haraj.com.sa/11176458299/ارض_استثماريه_للبيع_رخيصه_ولها_مستقبل_في_حائل/
haraj,11175986934,العريجاء الغربية,24.6134185,46.6040495,Land,plot,2900.0,400.0,7.25,,,,2026-02-23,https://haraj.com.sa/11175986934/ارض_للبيع_تجاري_سكني_في_العريجاء_الغربي/
haraj,11167107137,السويدي الغربي,,,Land,plot,2887500.0,875.0,3300.0,,,,2025-10-04,https://haraj.com.sa/11167107137/أرض_للبيع_بحي_السويدي_الغربي/
haraj,11179593764,الوادي,24.785761493941,46.697798007903,فيلا,villa,3100000.0,12.0,258333.33,5,,,2026-04-28,https://haraj.com.sa/11179593764/فيلا_للبيع_في_حي_الوادي_بسعر_مناسب/
haraj,11179142896,الوادي,24.793474687509,46.682612063343,Villa,villa,3000000.0,315.0,9523.81,15,,,2026-04-20,https://haraj.com.sa/11179142896/فيلا_دوبلكس_على_شارعين_متظاهرين/
haraj,11177243757,الوادي,24.795519606172,46.690349162486,Villa,villa,2700000.0,312.0,8653.85,10,,,2026-03-18,https://haraj.com.sa/11177243757/فلة_للبيع_حي_الوادي/
haraj,11174138220,الوادي,24.793474687509,46.682612063343,فيلا,villa,3000000.0,315.0,9523.81,20,,,2026-01-25,https://haraj.com.sa/11174138220/للبيع_فيلا_دوبلكس_أدواردور_دور_شقة_حي_الوادي_مساحة_315م/
haraj,11169396924,الوادي,24.79171671127,46.68228468042,Villa,villa,4000000.0,331.5,12066.37,5,,,2025-11-09,https://haraj.com.sa/11169396924/فيلا_فاخر_للبيعالعمر_5_سنوات/
haraj,11169049302,Al Wadi,24.79171671127,46.68228468042,Villa,villa,4100000.0,331.5,12368.02,13,,,2025-11-03,https://haraj.com.sa/11169049302/فيلا_للبيع_في_حي_الوادي_الرياض/
haraj,11179580406,حطين,25.105408816021,46.204573836819,ارض,plot,1142.0,596.0,1.92,,,,2026-04-28,https://haraj.com.sa/11179580406/ارض_للبيع_في_حريملاء_القرينة_CODE113/
haraj,11176425222,حطين,24.432433855776,45.460707469229,Farm,plot,150000.0,10000.0,15.0,,,0,2026-03-03,https://haraj.com.sa/11176425222/تسويق_اراضي_بلك_في_جميع_احياء_الرياض/
haraj,11174269931,حطين,24.756152878496,46.621782465173,ارض,plot,11266.27,3169.0,3.56,,,,2026-01-27,https://haraj.com.sa/11174269931/أرض_للبيع_في_حي_حطين/
haraj,11171115226,Hittin,24.758887767339,46.598958899667,Land,plot,7087500.0,525.0,13500.0,,,,2025-12-06,https://haraj.com.sa/11171115226/httgl_6TFnxLpnB7_g_st_aw_للبيع_قط/
haraj,11163735570,حطين,,,Land,plot,10801800.0,600.1,18000.0,,,,2025-08-12,https://haraj.com.sa/11163735570/ارض_بحي_حطين_الثغر/
haraj,11162719549,حطين,,,ارض,plot,18987500.0,1225.0,15500.0,,,,2025-07-26,https://haraj.com.sa/11162719549/ارض_للبيع_في_حي_حطين/
haraj,11175591098,التعاون,24.779245143192,46.693818057764,Land,plot,9353.0,695.0,13.46,,,,2026-02-16,https://haraj.com.sa/11175591098/للبيع_فيلا_بقيمه_ارض_سكنيه_حي_التعاون_موقعها_ممتاز_وزاويه/
haraj,11172663867,التعاون,24.764526486589,46.7002053345,Villa,villa,3150000.0,337.5,9333.33,5,,,2026-01-01,https://haraj.com.sa/11172663867/فلا_للبيع_حي_التعاون/
haraj,11170002096,At Taawun,24.773976999039,46.689107936973,Villa,villa,10000000.0,630.0,15873.02,10,,,2025-11-18,https://haraj.com.sa/11170002096/فيلا_التعاون_راقية_630متر/
haraj,11169287279,المعيزلة,24.803417786133,46.845504767524,فيلا,villa,1650000.0,407.62,4047.89,15,,0,2025-11-07,https://haraj.com.sa/11169287279/فلة_مع_شقة_للبيع_بحي_القادسية/
haraj,11168912257,Al Bayan,24.889365894532,46.864777340179,Villa,villa,1650000.0,250.0,6600.0,12,,0,2025-11-01,https://haraj.com.sa/11168912257/فلة_مع_شقة_مميزة_بحي_البيان/
haraj,11180044337,بدر,24.521922695326,46.743757810851,ارض,plot,2000.0,300.0,6.67,,,,2026-05-05,https://haraj.com.sa/11180044337/ارض_سكنية_للبيع_في_الشفاء_بدر_مساحة_300م/
haraj,11172728631,بدر,24.533581675962,46.709257077338,ورشة,plot,1800000.0,500.0,3600.0,,,,2026-01-02,https://haraj.com.sa/11172728631/ورشه_للبيع_بحي_الشفا/
haraj,11166625981,بدر,,,ارض,plot,4600000000.0,4187.0,1098638.64,,,,2025-09-26,https://haraj.com.sa/11166625981/ارض_للبيع_في_الشفا_حي_بدر_مناسبة_للمطورين/
haraj,11172584584,الصفا,24.672856379512,46.773261599981,دور,villa,1.0,233.61,0.0,6,,0,2025-12-31,https://haraj.com.sa/11172584584/بنتهاوس_فاخر_للبيع_بحي_الصفا/
haraj,11172391900,السعادة,24.688592751072,46.848942207996,فيلا,villa,2.0,525.0,0.0,10,4,24,2025-12-28,https://haraj.com.sa/11172391900/فيلا_للبيع_بحي_السعادة/
haraj,11172386888,الفيحاء,24.681763788141,46.801767860803,فيلا,villa,1900000.0,300.0,6333.33,7,,,2025-12-28,https://haraj.com.sa/11172386888/فيلا_للبيع_الفيحاء/
haraj,11168343021,الفيحاء,24.682979509231,46.803657861868,Villa,villa,3100000.0,380.0,8157.89,11,,,2025-10-23,https://haraj.com.sa/11168343021/للبيع_فيلا_مع_شقتين_حي_الفيحاء_380م/
haraj,11158953995,الفيحاء,,,Villa,villa,4500000.0,829.35,5425.94,12,,,2025-05-22,https://haraj.com.sa/11158953995/فيلا_زاوية_فاخرة_مع_مسبح_خاص_للبيع_حي_الفيحاء_الرياض/
haraj,11180307654,المشاعل,24.629592320864,46.870151508928,Land,plot,2500.0,800.0,3.12,,,,2026-05-09,https://haraj.com.sa/11180307654/ورشة_للبيع_في_السلي/
haraj,11178338314,السلي,24.673529740896,46.852130441758,ارض,plot,4031.5,1612.5,2.5,,,,2026-04-08,https://haraj.com.sa/11178338314/للبيع_في_الرياض_تجاريه_مستودعات_متعدده_باستخدام/
haraj,11178214273,الرمال,24.884029042082,46.835946238337,ارض,plot,3500.0,1500.0,2.33,,,,2026-04-06,https://haraj.com.sa/11178214273/ارض_للبيع_حي_الرمال/
haraj,11176430968,السلي,24.364415236171,46.327848986218,Land,plot,600.0,4500.0,0.13,,,,2026-03-03,https://haraj.com.sa/11176430968/للبيع_ارض_في_الحنيه/
haraj,11166128085,السلي,,,,plot,7839909.0,2903.67,2700.0,,,,2025-09-18,https://haraj.com.sa/11166128085/ارض_للبيع_بالسلي_2903_م2/
haraj,11159707215,السلي,,,Land,plot,6000000.0,2400.0,2500.0,,,,2025-06-04,https://haraj.com.sa/11159707215/ارض_للبيع_مستودع/
haraj,11180656655,الجزيرة,24.657813191415,46.80405318352,Floor,villa,2000000.0,484.0,4132.23,6,,,2026-05-15,https://haraj.com.sa/11180656655/فيلا_دور_للبيع_حي_الجزيرة/
haraj,11179622171,الجزيرة,24.667847857327,46.785310915502,فيلا,villa,4200000.0,484.0,8677.69,7,,0,2026-04-28,https://haraj.com.sa/11179622171/فرصة_استثمارية_ذهبية_فيلا_مع_شقتين_بمساحة_484_متر_للبيع/
haraj,11177570586,المنصورة,24.610981587515,46.760120617553,فيلا,villa,4400000.0,1173.5,3749.47,12,,,2026-03-26,https://haraj.com.sa/11177570586/فيلا_مساحة_1173_مع_ثلاث_شقق_حي_المنصورة/
haraj,11175964707,الجزيرة,24.678781800979,46.782842285877,فيلا,villa,5000000.0,637.56,7842.4,10,,,2026-02-23,https://haraj.com.sa/11175964707/فيلا_للبيع_حي_الجزيرة_مجاورة_لجامع_الراجحي/
